frames,reward,visited_rooms,learned_transitions
446000000,5700.0,12.0,465.0
447000000,5700.0,12.0,465.0
448000000,5700.0,12.0,465.66452580789036
449000000,5700.0,12.0,467.0
450000000,5700.0,12.0,468.0
451000000,5700.0,12.0,470.0
452000000,5700.0,12.0,470.0
453000000,5700.0,12.0,471.0
454000000,5700.0,12.0,471.4222001429991
455000000,5700.0,12.0,473.0
456000000,5700.0,12.0,473.87753173172246
457000000,5700.0,12.0,475.61452655240237
458000000,5700.0,12.0,476.78461680747284
459000000,5700.0,12.0,477.0
460000000,5700.0,12.0,478.0
461000000,5700.0,12.0,478.0
462000000,5700.0,12.0,478.10312975603875
463000000,5700.0,12.0,480.20067298868156
464000000,5700.0,12.0,481.86686774540465
465000000,5700.0,12.0,483.0
466000000,5700.0,12.0,484.0
467000000,5700.0,12.0,484.796938858208
468000000,5700.0,12.0,485.57578398605534
469000000,5700.0,12.0,486.0
470000000,5700.0,12.0,486.0
471000000,5700.0,12.0,486.0
472000000,5700.0,12.0,486.0
473000000,5700.0,12.0,486.0
474000000,5700.0,12.0,486.0
475000000,5700.0,12.0,486.0
476000000,5700.0,12.0,486.07612253765933
477000000,5700.0,12.0,487.0
478000000,5700.0,12.0,487.0
479000000,5700.0,12.0,487.0
480000000,5700.0,12.0,487.0
481000000,5700.0,12.0,487.0
482000000,5700.0,12.0,487.0
483000000,5700.0,12.0,487.0
484000000,5700.0,12.0,487.0
485000000,5700.0,12.0,487.0
486000000,5700.0,12.0,487.3990926743467
487000000,5700.0,12.0,488.65948406676785
488000000,5700.0,12.0,491.0
489000000,5700.0,12.0,492.35919753863044
490000000,5700.0,12.0,494.0
491000000,5700.0,12.0,494.0
492000000,5700.0,12.0,494.0
493000000,5700.0,12.0,494.0
494000000,5700.0,12.0,494.0
495000000,5700.0,12.0,494.0
496000000,5700.0,12.0,494.0
497000000,5700.0,12.0,494.0
498000000,5700.0,12.0,494.0
499000000,5700.0,12.0,494.0
500000000,5700.0,12.0,494.34083684002445
501000000,5700.0,12.0,495.06995052928346
502000000,5700.0,12.0,496.6703077863438
