frames,reward,visited_rooms,learned_transitions
595000000,0.0,35.0,435.0
596000000,0.0,35.0,435.0
597000000,0.0,35.0,435.0
598000000,0.0,35.0,435.0
599000000,0.0,35.0,435.0
600000000,0.0,35.0,435.0
601000000,0.0,35.0,435.0
602000000,0.0,35.0,435.0
603000000,0.0,35.0,435.0
604000000,0.0,35.0,435.0
605000000,0.0,35.0,435.0
606000000,0.0,35.0,435.0
607000000,0.0,35.0,435.0
608000000,0.0,35.0,435.0
609000000,0.0,35.0,435.0
610000000,0.0,35.0,435.0
611000000,0.0,35.0,435.0
612000000,0.0,35.0,435.0
613000000,0.0,35.0,435.0
614000000,0.0,35.0,435.0
615000000,0.0,35.0,435.0
616000000,0.0,35.0,435.0
617000000,0.0,35.0,435.0
618000000,0.0,35.0,435.0
619000000,0.0,35.0,435.0
620000000,0.0,35.0,435.0
621000000,0.0,35.0,435.0
622000000,0.0,35.0,436.0
623000000,0.0,35.0,436.0
624000000,0.0,35.0,436.0
625000000,0.0,35.0,436.0
626000000,0.0,35.0,436.0
627000000,0.0,35.0,436.0
628000000,0.0,35.0,436.0
629000000,0.0,35.0,436.0
630000000,0.0,35.0,436.0
631000000,0.0,35.0,436.0
632000000,0.0,35.0,436.0
633000000,0.0,35.0,436.0
634000000,0.0,35.0,436.0
635000000,0.0,35.0,436.0
636000000,0.0,35.0,436.0
637000000,0.0,35.0,436.0
638000000,0.0,35.0,436.0
639000000,0.0,35.0,436.0
640000000,0.0,35.0,436.0
641000000,0.0,35.0,436.0
642000000,0.0,35.0,436.0
643000000,0.0,35.0,436.0
644000000,0.0,35.0,436.0
645000000,0.0,35.0,436.0
646000000,0.0,35.0,436.0
647000000,0.0,35.0,436.0
648000000,0.0,35.0,436.0
649000000,0.0,35.0,436.0
650000000,0.0,35.0,436.0
651000000,0.0,35.0,437.0
652000000,0.0,35.0,437.0
653000000,0.0,35.0,437.0
654000000,0.0,35.0,437.0
655000000,0.0,35.0,437.0
656000000,0.0,35.0,437.0
657000000,0.0,35.0,437.42108896832
658000000,0.0,35.0,438.6319219646942
659000000,0.0,35.0,439.6088790170664
660000000,0.0,35.0,440.0
661000000,0.0,35.0,440.81810041164294
662000000,0.0,35.0,441.8832532105157
663000000,0.0,35.0,443.64437225513086
664000000,0.0,35.0,444.7568917890728
665000000,0.0,35.0,445.0
666000000,0.0,35.0,445.1541310753158
667000000,0.0,35.0,446.0
668000000,0.0,35.0,446.0
669000000,0.0,35.0,446.0
670000000,0.0,35.0,446.0
671000000,0.0,35.0,446.81917638254293
672000000,0.0,35.0,447.88649929337436
673000000,0.0,35.0,449.0
674000000,0.0,35.0,449.0
675000000,0.0,35.0,449.0
676000000,0.0,35.0,449.0
677000000,0.0,35.0,449.0
678000000,0.0,35.0,449.0
679000000,0.0,35.0,449.0
680000000,0.0,35.06965544831725,449.0
681000000,0.0,36.0,449.0
682000000,0.0,36.0,449.662475724816
683000000,0.0,36.0,450.8201172382509
684000000,0.0,36.0,451.94595352455383
685000000,0.0,36.0,452.0
686000000,0.0,36.0,452.0
687000000,0.0,36.0,452.0
688000000,0.0,36.0,452.0
689000000,0.0,36.0,452.0
690000000,0.0,36.0,453.0
691000000,0.0,36.0,453.0
692000000,0.0,36.0,453.0
693000000,0.0,36.0,453.0
694000000,0.0,36.0,453.0
695000000,0.0,36.0,453.0
696000000,0.0,36.0,453.0
697000000,0.0,36.0,454.0
698000000,0.0,36.0,454.8009005428302
699000000,0.0,36.0,455.9259442434339
700000000,0.0,36.0,456.0
701000000,0.0,36.0,457.0
702000000,0.0,36.0,457.95879676255026
703000000,0.0,36.0,459.9050495759541
704000000,0.0,36.0,460.4972162740899
705000000,0.0,36.0,461.9146848884774
706000000,0.0,36.0,463.3502245694551
707000000,0.0,36.0,464.0
708000000,0.0,36.0,465.11794700534335
709000000,0.0,36.0,466.40828316367885
710000000,0.0,36.0,467.8077397229569
711000000,0.0,36.0,469.11875014873516
712000000,0.0,36.0,470.5141720838212
713000000,0.0,36.0,471.85805338974063
714000000,0.0,36.0,473.1843633750012
715000000,0.0,36.0,474.43818358540545
716000000,0.0,36.0,475.0
717000000,0.0,36.0,475.83133296198594
718000000,0.0,36.0,477.23653257119435
719000000,0.0,36.64958357153266,478.6495835715327
720000000,0.0,37.0,479.0503598449048
721000000,0.0,37.0,480.2203568836499
722000000,0.0,37.0,481.41407355331955
723000000,0.0,37.0,482.56518178999187
724000000,0.0,37.0,483.7468194570009
725000000,0.0,37.0,485.25699032264583
726000000,0.0,37.0,486.0
727000000,0.0,37.0,486.62776303449925
728000000,0.0,37.0,487.68837489183954
729000000,0.0,37.0,488.93314085292445
730000000,0.0,37.0,490.07779457301774
731000000,0.0,37.0,491.34342147892437
732000000,0.0,37.0,492.6306562809477
733000000,0.0,37.0,493.76057431463795
734000000,0.0,37.0,494.865191387031
735000000,0.0,37.0,496.0
736000000,0.0,37.0,496.0
737000000,0.0,37.0,496.0
738000000,0.0,37.0,496.0
739000000,0.0,37.0,496.0
740000000,0.0,37.0,496.0
741000000,0.0,37.0,496.0
742000000,0.0,37.0,496.0
743000000,0.0,37.0,496.0
744000000,0.0,37.0,496.0
745000000,0.0,37.0,496.0
746000000,0.0,37.0,496.0
747000000,0.0,37.0,496.0
748000000,0.0,37.0,496.0
749000000,0.0,37.0,496.0
750000000,0.0,37.0,496.0
751000000,0.0,37.0,496.0
752000000,0.0,37.0,496.0
753000000,0.0,37.0,496.0
754000000,0.0,37.0,496.0
755000000,0.0,37.0,496.0
756000000,0.0,37.0,496.0
757000000,0.0,37.0,496.0
758000000,0.0,37.0,496.0
759000000,0.0,37.0,496.0
760000000,0.0,37.0,496.0
761000000,0.0,37.0,496.0
762000000,0.0,37.0,496.0
763000000,0.0,37.0,496.0
764000000,0.0,37.0,496.0
765000000,0.0,37.0,500.0
766000000,0.0,37.0,502.0
767000000,0.0,37.0,507.019807819911
768000000,0.0,37.0,512.0
769000000,0.0,37.0,512.1149992969629
770000000,0.0,37.0,516.1816996087088
771000000,0.0,37.0,517.0
772000000,0.0,37.0,517.0
773000000,0.0,37.0,517.0
774000000,0.0,37.0,517.0
775000000,0.0,37.0,517.0
776000000,0.0,37.0,517.0
777000000,0.0,37.0,517.0
778000000,0.0,37.0,517.0
779000000,0.0,37.0,517.0
780000000,0.0,37.0,517.0
781000000,0.0,37.0,517.0
782000000,0.0,37.0,517.0
783000000,0.0,37.0,517.0
784000000,0.0,37.0,517.0
785000000,0.0,37.0,517.0
786000000,0.0,37.0,517.0
787000000,0.0,37.0,517.1584597875569
788000000,0.0,37.0,519.0
789000000,0.0,37.0,519.0
790000000,0.0,37.0,519.0
791000000,0.0,37.0,519.0
792000000,0.0,37.0,519.0
793000000,0.0,37.0,519.0
794000000,0.0,37.0,519.0
795000000,0.0,37.0,519.0
796000000,0.0,37.0,519.0
797000000,0.0,37.0,519.0
798000000,17.61024044314438,37.0,519.0
799000000,159.61456617891494,37.0,519.0
800000000,301.6188919146855,37.0,519.6912569339862
801000000,443.62321765045607,37.0,520.0
