reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.975,520.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.99,595.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.01,2.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.025,3.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.05,4.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.1,6.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.15,7.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.2,8.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.25,8.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.3,9.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.35,10.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.4,10.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.45,11.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.5,12.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.55,13.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.6,13.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.65,14.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.7,15.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.75,17.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.8,18.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.85,19.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.9,22.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.95,24.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.975,28.0
2026-03-07,wk inc flu hosp,0,2026-03-07,15,quantile,0.99,32.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.01,16.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.025,20.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.05,27.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.1,37.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.15,44.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.2,49.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.25,54.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.3,59.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.35,62.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.4,68.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.45,72.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.5,77.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.55,82.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.6,87.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.65,91.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.7,96.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.75,102.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.8,111.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.85,118.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.9,133.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.95,151.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.975,172.0
2026-03-07,wk inc flu hosp,0,2026-03-07,16,quantile,0.99,188.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.01,88.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.025,112.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.05,134.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.1,156.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.15,187.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.2,200.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.25,218.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.3,236.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.35,251.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.4,264.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.45,280.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.5,300.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.55,316.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.6,332.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.65,357.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.7,374.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.75,403.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.8,427.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.85,462.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.9,514.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.95,594.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.975,671.0
2026-03-07,wk inc flu hosp,0,2026-03-07,17,quantile,0.99,721.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.01,69.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.025,81.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.05,96.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.1,116.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.15,130.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.2,142.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.25,155.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.3,169.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.35,179.0
2026-03-07,wk inc flu hosp,0,2026-03-07,18,quantile,0.4,193.0
